"","camis","dba","boro","zipcode","cuisine_description","score","grade","rodent_list","roach_list","total.list","white.list","black.list","asian.list","multi.list","other.list","mean_income.list","median_income.list","cuisine_group_factor"
"474601","50033680","DORADO RESTAURANT","BROOKLYN","11237","Spanish",32,"C",FALSE,FALSE,55478,0.403511302,0.144543783,0.066801255,0.024478172,0.360665489,53955,40372,"Latin/Spanish"
"474611","50033683","CASA AGAVE MEXICAN BAR & GRILL","MANHATTAN","10036","Mexican",2,"A",FALSE,FALSE,23132,0.662848003,0.07980287,0.166565796,0.034713816,0.056069514,106275,66599,"Latin/Spanish"
"474616","50033690","HENAN HUIMIAN","QUEENS","11355","Chinese",7,"A",FALSE,FALSE,83221,0.165847563,0.029451701,0.705783396,0.028262097,0.070655243,57510,41884,"Chinese"
"474649","50033695","HANEUL BABSANG","QUEENS","11354","Korean",9,"A",FALSE,FALSE,56258,0.265046749,0.037363575,0.580664083,0.0338263,0.083099293,63705,46566,"Asian"
"474654","50033696","SOLELUNA","QUEENS","11104","Italian",5,"A",FALSE,FALSE,25729,0.623848576,0.012825994,0.286486066,0.031909518,0.044929846,69522,56059,"Italian"
"474658","50033699","ANGEL OF HARLEM","MANHATTAN","10027","Caribbean",12,"Not Yet Graded",FALSE,FALSE,62617,0.284619193,0.419630452,0.090406759,0.041154958,0.164188639,67382,37872,"Latin/Spanish"
"474664","50033708","SAMURAI MAMA","BROOKLYN","11211","Japanese",7,"A",FALSE,FALSE,93271,0.825497743,0.045930675,0.035777466,0.02009199,0.072702126,70753,46848,"Asian"
"474704","50033727","PAPA JOHN'S","BROOKLYN","11221","Pizza",13,"A",FALSE,FALSE,81321,0.297549219,0.556768854,0.030213598,0.017498555,0.097969774,51952,39178,"Pizza"
"474722","50033733","ICHIBANTEI","MANHATTAN","10009","Japanese",12,"A",FALSE,FALSE,62810,0.597675529,0.071580958,0.152682694,0.032733641,0.145327177,85508,59929,"Asian"
"474726","50033734","HONG KONG NOODLES","MANHATTAN","10016","Chinese/Japanese",12,"A",FALSE,TRUE,51196,0.748906165,0.032912728,0.155480897,0.023380733,0.039319478,155107,105324,"Chinese"
"474746","50033736","LATINO EXPRESS RESTAURANT","BRONX","10472","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,"A",FALSE,FALSE,68898,0.149583442,0.304885483,0.059740486,0.093326367,0.392464222,43093,30288,"Latin/Spanish"
"474765","50033742","WHOLESOME GARDEN PIZZA","MANHATTAN","10031","Pizza",34,"C",FALSE,FALSE,59092,0.275164151,0.345275164,0.019427334,0.164929263,0.195204089,57606,37655,"Pizza"
"474791","50033757","PAPA JOHN'S","BROOKLYN","11223","Pizza",5,"A",FALSE,FALSE,74606,0.664504195,0.039272981,0.236817414,0.017183605,0.042221805,60488,41328,"Pizza"
"474798","50033763","AMOR A LA MEXICANA","STATEN ISLAND","10306","Mexican",24,"B",FALSE,FALSE,55902,0.879288755,0.030821795,0.053808451,0.011842152,0.024238847,93591,75807,"Latin/Spanish"
"474813","50033766","AVI - HUNTER COLLEGE","MANHATTAN","10035","Sandwiches",12,"A",FALSE,FALSE,33488,0.21109054,0.393364787,0.040790731,0.037744864,0.317009078,46385,24533,"Sandwiches"
"474839","50033769","NATIVIDAD RESTAURANT","QUEENS","11368","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,"A",FALSE,FALSE,107962,0.455669587,0.119393861,0.113456587,0.026907616,0.28457235,57070,45964,"Latin/Spanish"
"474845","50033770","TASTY AND CO","QUEENS","11374","Chinese/Japanese",19,"B",FALSE,FALSE,42297,0.649502329,0.028772726,0.251601768,0.028016171,0.042107005,74469,52532,"Chinese"
"474855","50033772","Xin","BROOKLYN","11209","Chinese",12,"A",FALSE,FALSE,72623,0.771188191,0.023312174,0.125814136,0.023835424,0.055850075,82258,58261,"Chinese"
"474857","50033773","HUANG'S GARDEN","MANHATTAN","10128","Chinese",6,"A",FALSE,FALSE,60121,0.825535171,0.044759735,0.096472115,0.020259144,0.012973836,167623,96296,"Chinese"
"474867","50033786","CHINA ONE RESTAURANT","BROOKLYN","11220","Chinese",19,"B",FALSE,FALSE,103089,0.316163703,0.025686543,0.421703577,0.021156476,0.215289701,53080,37580,"Chinese"
"474877","50033788","HUNAN DELIGHT","MANHATTAN","10075","Asian",12,"A",FALSE,FALSE,24849,0.884904825,0.014487505,0.058271963,0.018109381,0.024226327,189081,102941,"Asian"
"474890","50033797","SENYA","MANHATTAN","10003","Japanese",10,"A",FALSE,FALSE,57310,0.775955331,0.041196999,0.134444251,0.029767929,0.018635491,146769,92540,"Asian"
"474893","50033801","BABBALUCCI'S","MANHATTAN","10027","Italian",6,"A",FALSE,FALSE,62617,0.284619193,0.419630452,0.090406759,0.041154958,0.164188639,67382,37872,"Italian"
"474905","50033808","BRUNO","MANHATTAN","10003","Italian",2,"Not Yet Graded",FALSE,FALSE,57310,0.775955331,0.041196999,0.134444251,0.029767929,0.018635491,146769,92540,"Italian"
"474906","50033817","ASIAN WOK","MANHATTAN","10038","Chinese",2,"A",FALSE,FALSE,20082,0.501543671,0.07225376,0.327059058,0.012349368,0.086794144,121450,66074,"Chinese"
"474910","50033822","SUBWAY","QUEENS","11373","Sandwiches",2,"A",FALSE,FALSE,99159,0.398118174,0.019796488,0.488094878,0.021188193,0.072802267,62530,47667,"Sandwiches"
"474912","50033824","GANSO YAKI","BROOKLYN","11217","Japanese",10,"A",FALSE,FALSE,38787,0.548379612,0.208471911,0.065588986,0.043803336,0.133756155,117480,81862,"Asian"
"474914","50033833","SUSHI D","BROOKLYN","11205","Japanese",11,"A",FALSE,FALSE,43002,0.474326775,0.320706014,0.056113669,0.033300777,0.115552765,73758,44688,"Asian"
"474922","50033839","SUBWAY","MANHATTAN","10003","Sandwiches",5,"A",FALSE,FALSE,57310,0.775955331,0.041196999,0.134444251,0.029767929,0.018635491,146769,92540,"Sandwiches"
"474930","50033842","RU YI BROADWAY RESTAURANT","QUEENS","11373","Chinese",12,"A",FALSE,FALSE,99159,0.398118174,0.019796488,0.488094878,0.021188193,0.072802267,62530,47667,"Chinese"
"474953","50033844","FRESH & CO","MANHATTAN","10003","Sandwiches/Salads/Mixed Buffet",10,"A",FALSE,FALSE,57310,0.775955331,0.041196999,0.134444251,0.029767929,0.018635491,146769,92540,"Sandwiches"
"474971","50033848","CHAMPION PIZZA LUDLOW","MANHATTAN","10002","Pizza",9,"A",FALSE,FALSE,82191,0.310800453,0.0736942,0.444391722,0.037899527,0.133214099,60347,33218,"Pizza"
"474974","50033849","BIRCHWOOD FOREST","BROOKLYN","11237","Korean",7,"A",FALSE,FALSE,55478,0.403511302,0.144543783,0.066801255,0.024478172,0.360665489,53955,40372,"Asian"
"474992","50033872","ESAN THAI FOOD","QUEENS","11377","Thai",13,"A",TRUE,FALSE,86316,0.469078734,0.030376755,0.364891793,0.026877983,0.108774735,63139,49886,"Asian"
"475015","50033875","ARIANA'S","STATEN ISLAND","10309","Italian",5,"Not Yet Graded",FALSE,FALSE,32646,0.915058506,0.025056669,0.037493108,0.011027385,0.011364333,105948,86297,"Italian"
"475017","50033876","OSCAR'S KITCHEN","BRONX","10468","Spanish",13,"A",FALSE,FALSE,71822,0.131881596,0.236376041,0.038038484,0.040196597,0.553507282,43327,33776,"Latin/Spanish"
"475034","50033889","AREITOS LOUNGE & GRILL","BRONX","10458","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9,"A",FALSE,FALSE,74859,0.208418493,0.220267436,0.035894148,0.040916924,0.494502999,39384,24618,"Latin/Spanish"
"475040","50033900","SWEET BAR-B-Q","BROOKLYN","11220","Chinese",7,"A",FALSE,FALSE,103089,0.316163703,0.025686543,0.421703577,0.021156476,0.215289701,53080,37580,"Chinese"
"475064","50033917","MAMBO KING","QUEENS","11368","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,"A",FALSE,FALSE,107962,0.455669587,0.119393861,0.113456587,0.026907616,0.28457235,57070,45964,"Latin/Spanish"
"475069","50033921","SORRENTOS PIZZA","BRONX","10463","Pizza",12,"A",FALSE,FALSE,70420,0.443851179,0.150255609,0.037446748,0.045299631,0.323146833,76188,54258,"Pizza"
"475072","50033926","GOLDEN CHINA","BRONX","10467","Chinese",3,"A",FALSE,FALSE,98754,0.186635478,0.384814792,0.061101322,0.042823582,0.324624825,47694,36048,"Chinese"
"475099","50033938","R & J LOUNGE","MANHATTAN","10029","Mexican",4,"A",FALSE,FALSE,77454,0.350633925,0.303302605,0.089175511,0.028184471,0.228703489,61307,31888,"Latin/Spanish"
"475104","50033940","DOUBLE TOP CHINA & TORTILLA TACO","BROOKLYN","11210","Chinese",12,"A",FALSE,FALSE,65302,0.334063275,0.576414199,0.034470613,0.016048513,0.0390034,73990,55429,"Chinese"
"475111","50033948","LUCKY STARS BAKERY","MANHATTAN","10002","Chinese",11,"A",FALSE,TRUE,82191,0.310800453,0.0736942,0.444391722,0.037899527,0.133214099,60347,33218,"Chinese"
"475144","50033952","FOREVER TATSE RESTAURANT","MANHATTAN","10002","Chinese",8,"A",FALSE,FALSE,82191,0.310800453,0.0736942,0.444391722,0.037899527,0.133214099,60347,33218,"Chinese"
"475147","50033956","DJ PIZZA","MANHATTAN","10016","Pizza",10,"A",FALSE,FALSE,51196,0.748906165,0.032912728,0.155480897,0.023380733,0.039319478,155107,105324,"Pizza"
"475153","50033963","LA CAMPENA PIZZERIA AND TAQUERIA","STATEN ISLAND","10303","Spanish",12,"A",FALSE,FALSE,24537,0.397399845,0.364143946,0.071157843,0.043118556,0.12417981,65878,51537,"Latin/Spanish"
"475157","50033970","DOMINO'S","QUEENS","11375","Pizza",5,"A",FALSE,FALSE,69757,0.651117451,0.028713964,0.247932107,0.024886391,0.047350087,94345,72000,"Pizza"
"475171","50033981","NEW HONG KONG RESTAURANT","BROOKLYN","11213","Chinese",7,"A",FALSE,FALSE,62059,0.201034499,0.693549687,0.015581946,0.016000902,0.073832965,46913,34794,"Chinese"
"475185","50033988","2 HARLEM BROS PIZZA","MANHATTAN","10039","Pizza",10,"A",FALSE,FALSE,26577,0.140836061,0.678293261,0.013206908,0.037814652,0.129849118,46310,33595,"Pizza"
"475196","50033989","Jen Restaurant","QUEENS","11432","Spanish",10,"A",FALSE,FALSE,61687,0.227487153,0.164313389,0.379415436,0.055311492,0.173472531,67975,50450,"Latin/Spanish"
"475201","50033990","DOS LOCOS","BROOKLYN","11218","Mexican",7,"A",FALSE,FALSE,74758,0.57163113,0.091575484,0.173961315,0.025107681,0.137724391,70046,52445,"Latin/Spanish"
"475215","50033996","MR. ZENG","QUEENS","11419","Chinese",10,"A",FALSE,FALSE,49193,0.11889903,0.177667554,0.302319436,0.079442197,0.321671783,70532,56735,"Chinese"
"475220","50033999","SUBWAY","BROOKLYN","11209","Sandwiches/Salads/Mixed Buffet",7,"A",FALSE,FALSE,72623,0.771188191,0.023312174,0.125814136,0.023835424,0.055850075,82258,58261,"Sandwiches"
"475221","50034000","EL FOGON ESMERALDAS","QUEENS","11373","Spanish",26,"Z",FALSE,FALSE,99159,0.398118174,0.019796488,0.488094878,0.021188193,0.072802267,62530,47667,"Latin/Spanish"
"475235","50034001","CABLITO","MANHATTAN","10002","Mexican",2,"A",FALSE,FALSE,82191,0.310800453,0.0736942,0.444391722,0.037899527,0.133214099,60347,33218,"Latin/Spanish"
"475251","50034040","TANOSHI TEI","MANHATTAN","10021","Japanese",26,"Z",FALSE,FALSE,40862,0.885003181,0.019235476,0.074543586,0.013729137,0.00748862,208019,107907,"Asian"
"475262","50034042","MISOYA JAPANESE RESTAURANT","QUEENS","11358","Japanese",24,"B",FALSE,FALSE,38317,0.465720176,0.019286479,0.42320641,0.022078973,0.069707963,83862,65722,"Asian"
"475287","50034049","FORNELLETTO PIZZA","STATEN ISLAND","10314","Pizza/Italian",7,"A",FALSE,FALSE,87276,0.774840735,0.042611944,0.13909895,0.011721435,0.031726935,91434,77242,"Italian"
"475289","50034050","MEE NOODLE SHOP","MANHATTAN","10019","Chinese",10,"A",TRUE,FALSE,38394,0.726181174,0.065765484,0.134005313,0.026332239,0.047715789,135288,84424,"Chinese"
"475300","50034059","RAI RAI KEN","MANHATTAN","10027","Japanese",0,"A",FALSE,FALSE,62617,0.284619193,0.419630452,0.090406759,0.041154958,0.164188639,67382,37872,"Asian"
"475309","50034061","DI DI RESTAURANT","BROOKLYN","11210","Chinese",9,"A",FALSE,FALSE,65302,0.334063275,0.576414199,0.034470613,0.016048513,0.0390034,73990,55429,"Chinese"
"475354","50034093","COLINA CUERVO","BROOKLYN","11216","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7,"A",FALSE,FALSE,53783,0.158154064,0.735399662,0.040923712,0.02603053,0.039492033,61139,43996,"Latin/Spanish"
"475386","50034105","ALFIE'S PIZZA AND PASTA","QUEENS","11418","Pizza",12,"A",TRUE,FALSE,36828,0.384815901,0.081106767,0.248642337,0.058352341,0.227082655,71669,60691,"Pizza"
"475389","50034109","CHEN XIN LUNG CHINESE RESTAURANT","BRONX","10466","Chinese",2,"A",FALSE,FALSE,70609,0.076378365,0.758005353,0.019586738,0.014417426,0.131612117,56384,44012,"Chinese"
"475394","50034110","PAPA JOHN'S","QUEENS","11106","Pizza",2,"A",FALSE,FALSE,36869,0.607936207,0.083050801,0.165477773,0.031516993,0.112018227,65573,48720,"Pizza"
"475404","50034113","NOEL PIZZA","MANHATTAN","10034","Pizza",22,"B",FALSE,FALSE,41510,0.362105517,0.0913033,0.019730185,0.051529752,0.475331245,57323,41171,"Pizza"
"475410","50034118","PHO MAC VIETNAMESE FOOD","STATEN ISLAND","10314","Vietnamese/Cambodian/Malaysia",13,"A",FALSE,FALSE,87276,0.774840735,0.042611944,0.13909895,0.011721435,0.031726935,91434,77242,"Asian"
"475415","50034119","TIAN FA","BROOKLYN","11210","Chinese",23,"Z",FALSE,TRUE,65302,0.334063275,0.576414199,0.034470613,0.016048513,0.0390034,73990,55429,"Chinese"
"475441","50034130","SOO JAMAICA","BRONX","10466","Caribbean",12,"A",FALSE,FALSE,70609,0.076378365,0.758005353,0.019586738,0.014417426,0.131612117,56384,44012,"Latin/Spanish"
"475448","50034132","EMPANADAS SON","MANHATTAN","10002","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9,"A",FALSE,FALSE,82191,0.310800453,0.0736942,0.444391722,0.037899527,0.133214099,60347,33218,"Latin/Spanish"
"475451","50034133","BAMBINO PIZZA","QUEENS","11385","Pizza",5,"A",FALSE,FALSE,99379,0.818009841,0.019843226,0.068767043,0.01860554,0.074774349,64260,50799,"Pizza"
"475476","50034157","NANA SUSHI","MANHATTAN","10016","Asian",9,"A",FALSE,FALSE,51196,0.748906165,0.032912728,0.155480897,0.023380733,0.039319478,155107,105324,"Asian"
"475490","50034161","HUGO AND SONS","BROOKLYN","11215","Italian",2,"A",FALSE,FALSE,68891,0.740836974,0.047785632,0.074683195,0.049309779,0.087384419,132302,95654,"Italian"
"475499","50034166","OREGANO RESTAURANT & CAFE","QUEENS","11372","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,"A",FALSE,FALSE,63320,0.615240051,0.022109918,0.18780796,0.031285534,0.143556538,62316,48683,"Latin/Spanish"
"475502","50034176","PRET A MANGER","MANHATTAN","10119","Sandwiches/Salads/Mixed Buffet",10,"A",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,"Sandwiches"
"475510","50034179","XIME DELI","BRONX","10454","Mexican",2,"Not Yet Graded",FALSE,FALSE,38089,0.326130904,0.337656541,0.012838352,0.024784058,0.298590144,31814,20232,"Latin/Spanish"
"475511","50034180","LE GAMIN CAFE","BROOKLYN","11238","Asian",12,"A",FALSE,FALSE,51895,0.413912708,0.422545525,0.065825224,0.04564987,0.052066673,88005,65315,"Asian"
"475518","50034181","SPICY SHALLOT","QUEENS","11373","Thai",8,"A",FALSE,FALSE,99159,0.398118174,0.019796488,0.488094878,0.021188193,0.072802267,62530,47667,"Asian"
"475519","50034182","SAUTE SPICY CHICKEN","QUEENS","11354","Chinese",10,"A",FALSE,FALSE,56258,0.265046749,0.037363575,0.580664083,0.0338263,0.083099293,63705,46566,"Chinese"
"475522","50034183","PIZZA CACHAPAS Y MAS","BRONX","10452","Sandwiches/Salads/Mixed Buffet",9,"A",FALSE,FALSE,74931,0.153167581,0.33173186,0.014920393,0.028733101,0.471447065,36082,25979,"Sandwiches"
"475524","50034185","SUBWAY","BRONX","10463","Sandwiches",3,"A",FALSE,FALSE,70420,0.443851179,0.150255609,0.037446748,0.045299631,0.323146833,76188,54258,"Sandwiches"
"475531","50034192","K'OOK","MANHATTAN","10003","Korean",8,"A",FALSE,FALSE,57310,0.775955331,0.041196999,0.134444251,0.029767929,0.018635491,146769,92540,"Asian"
"475533","50034203","SUBWAY","BROOKLYN","11214","Sandwiches",7,"A",FALSE,FALSE,83156,0.570229448,0.010378085,0.339530521,0.010101496,0.06976045,59810,43398,"Sandwiches"
"475538","50034213","HAN DYNASTY","MANHATTAN","10024","Chinese",12,"A",FALSE,FALSE,59164,0.809884389,0.067929822,0.060188628,0.044030153,0.017967007,194424,109956,"Chinese"
"475548","50034216","LUCKY STAR KITCHEN","QUEENS","11102","Chinese",13,"A",FALSE,FALSE,34529,0.56474268,0.096556518,0.15812795,0.030438182,0.150134669,67035,49924,"Chinese"
"475564","50034221","AA CHINESE RESTAURANT","BRONX","10457","Chinese",10,"A",FALSE,FALSE,70282,0.147519991,0.370621212,0.014626789,0.034347344,0.432884665,36595,24949,"Chinese"
"475568","50034234","LATENS RESTAURANT","QUEENS","11434","Caribbean",9,"A",FALSE,FALSE,62809,0.030170835,0.875575156,0.01028515,0.017975131,0.065993727,70618,59229,"Latin/Spanish"
"475572","50034236","AQUINO'S","BROOKLYN","11221","Spanish",10,"A",TRUE,FALSE,81321,0.297549219,0.556768854,0.030213598,0.017498555,0.097969774,51952,39178,"Latin/Spanish"
"475583","50034243","TRENDZ","BROOKLYN","11236","Caribbean",0,"Not Yet Graded",FALSE,FALSE,97217,0.065358939,0.855539669,0.025941965,0.008085006,0.045074421,72060,61061,"Latin/Spanish"
"475584","50034249","MARGHERITA","MANHATTAN","10013","Italian",5,"A",FALSE,FALSE,26065,0.561212354,0.036063687,0.342106273,0.04331479,0.017302897,207336,83725,"Italian"
"475623","50034282","NEW TACOPETAN RESTAURANT & BAR","BRONX","10472","Mexican",9,"A",TRUE,FALSE,68898,0.149583442,0.304885483,0.059740486,0.093326367,0.392464222,43093,30288,"Latin/Spanish"
"475629","50034283","CINCO DE MAYO","BRONX","10451","Mexican",8,"A",FALSE,FALSE,47069,0.171407933,0.436359387,0.019736982,0.028596316,0.343899382,36560,26754,"Latin/Spanish"
"475648","50034294","PANADERIA LA AUTENTICA","BROOKLYN","11214","Mexican",7,"A",FALSE,FALSE,83156,0.570229448,0.010378085,0.339530521,0.010101496,0.06976045,59810,43398,"Latin/Spanish"
"475654","50034296","BAKER'S TREAT","BROOKLYN","11226","Caribbean",13,"A",FALSE,FALSE,98325,0.095601322,0.76058988,0.032972286,0.023574879,0.087261632,54348,40734,"Latin/Spanish"
"475660","50034303","RED MOUNTAIN NOODLE HOUSE","QUEENS","11355","Chinese",7,"A",FALSE,FALSE,83221,0.165847563,0.029451701,0.705783396,0.028262097,0.070655243,57510,41884,"Chinese"
"475671","50034319","TAYLORMADE JAMAICAN EATERY","BROOKLYN","11238","Caribbean",7,"A",FALSE,FALSE,51895,0.413912708,0.422545525,0.065825224,0.04564987,0.052066673,88005,65315,"Latin/Spanish"
"475678","50034342","CHINA DOLL","BROOKLYN","11208","Chinese",10,"A",FALSE,FALSE,93107,0.330254438,0.519885723,0.047923357,0.016615292,0.08532119,45630,35079,"Chinese"
"475689","50034360","KAZZA WINE BAR","MANHATTAN","10033","Tapas",10,"A",FALSE,FALSE,58710,0.411003236,0.090172032,0.027201499,0.04184977,0.429773463,62147,41556,"Latin/Spanish"
"475705","50034379","SD26","MANHATTAN","10010","Italian",9,"A",FALSE,FALSE,30670,0.711444408,0.059341376,0.149722856,0.048679491,0.030811868,145088,97955,"Italian"
"475712","50034380","KRAVE IT","QUEENS","11361","Pizza",12,"A",FALSE,FALSE,30597,0.534823676,0.024937085,0.336176749,0.036637579,0.067424911,89065,75335,"Pizza"
"475720","50034387","PARILLA LATINA","BRONX","10458","Spanish",8,"A",FALSE,FALSE,74859,0.208418493,0.220267436,0.035894148,0.040916924,0.494502999,39384,24618,"Latin/Spanish"
"475725","50034388","SUBWAY","BRONX","11370","Sandwiches",6,"A",FALSE,FALSE,37244,0.359574697,0.159086027,0.222613038,0.037401998,0.22132424,68954,52500,"Sandwiches"
"475729","50034389","DI MAMA PIZZA","BROOKLYN","11237","Pizza/Italian",2,"A",FALSE,FALSE,55478,0.403511302,0.144543783,0.066801255,0.024478172,0.360665489,53955,40372,"Italian"
"475730","50034394","DE MOLE ASTORIA","QUEENS","11103","Mexican",6,"A",FALSE,FALSE,37745,0.772314214,0.027023447,0.128652802,0.026122665,0.045886872,69034,55129,"Latin/Spanish"
"475750","50034400","EZ BOCARITOS","BRONX","10458","Spanish",20,"B",FALSE,FALSE,74859,0.208418493,0.220267436,0.035894148,0.040916924,0.494502999,39384,24618,"Latin/Spanish"
"475760","50034402","REAL AZTECA","BRONX","10459","Mexican",14,"B",FALSE,TRUE,47977,0.132104967,0.304500073,0.00621131,0.039393876,0.517789774,35421,24461,"Latin/Spanish"
"475767","50034411","MARTINIELLO'S III PIZZERIA & ITALIAN RESTAURNT","QUEENS","11416","Pizza/Italian",7,"A",FALSE,FALSE,25950,0.263737958,0.066127168,0.370712909,0.073217726,0.226204239,71675,56724,"Italian"
"475778","50034425","NEW DONG FANG KITCHEN","BROOKLYN","11233","Chinese",2,"A",FALSE,FALSE,68599,0.043717838,0.845959854,0.013250922,0.018119798,0.078951588,49669,34492,"Chinese"
"475787","50034432","KUNG FU HIBACHI","QUEENS","11354","Chinese",12,"A",FALSE,FALSE,56258,0.265046749,0.037363575,0.580664083,0.0338263,0.083099293,63705,46566,"Chinese"
"475795","50034437","HEALTHY DUMPLIN CAFE","BROOKLYN","11232","Chinese",10,"A",FALSE,FALSE,28824,0.401158757,0.060817374,0.143456842,0.04652373,0.348043297,57917,43595,"Chinese"
"475798","50034445","CJ DIAMOND CAFE","QUEENS","11355","Chinese",2,"A",FALSE,FALSE,83221,0.165847563,0.029451701,0.705783396,0.028262097,0.070655243,57510,41884,"Chinese"
"475806","50034467","HOKKAIDO JAPANESE RESTAURANT","STATEN ISLAND","10306","Japanese",9,"A",FALSE,FALSE,55902,0.879288755,0.030821795,0.053808451,0.011842152,0.024238847,93591,75807,"Asian"
